Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1GDsf1jD2b6BOcZffamNz3,"EXP","EXP","TRAELMYX",2020-12-12,220298,4,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:58:26Z,"speedcore","Novatone",0.524,0.989,5,-3.537,0,0.0563,0.000117,0.877,0.277,0.196,134.009,4
spotify:track:1VWD3PzCUMQtf7MGYucsJ1,"Orion","Orion","Getsix",2017-03-25,320331,0,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T16:51:15Z,"dubstep,drumstep","Independent",0.666,0.948,7,-2.581,0,0.391,0.0038,0.478,0.114,0.345,130.044,4
spotify:track:1SUuxjH2eMwaevyNFmwdWQ,"The NightScape","The NightScape","litmus*",2016-09-22,134783,18,false,qv239km8gvh4iu36a88hqmdvg,2023-04-07T17:02:20Z,"speedcore","litmus*",0.658,0.763,2,-5.474,0,0.104,0.00557,0.348,0.219,0.263,130.077,4
spotify:track:6HW9ulV6sQwKig5fdbzCQV,"Despair","ルミちゃんかわいい","litmus*",2023-04-30,220928,4,false,qv239km8gvh4iu36a88hqmdvg,2023-04-30T12:28:37Z,"speedcore","milkyway TRAXX",0.667,0.911,5,-7.206,0,0.0713,0.00254,0.717,0.397,0.263,139.971,4
spotify:track:4sbVTvqbtUMFRp3FxLXYX4,"Disorder","Summer Cloud Vol. 1","RUQOA",2020-06-30,233508,5,false,qv239km8gvh4iu36a88hqmdvg,2023-04-07T16:50:50Z,"future bass","Summer Cloud",0.702,0.925,1,-2.733,1,0.104,0.000692,0.863,0.373,0.463,127.965,4
spotify:track:7FXquj6pr9L2GG0jkFauOv,"Overworld","Overworld","Distayne",2020-10-23,295384,15,false,qv239km8gvh4iu36a88hqmdvg,2022-12-13T07:10:11Z,"melodic bass","Exobolt",0.683,0.939,8,-3.163,0,0.0437,0.0149,0.000421,0.157,0.553,127.983,4
spotify:track:5AuGnO4fy3Rl5SCrm2Ejq7,"Platformer","Platformer","Distayne",2020-07-31,291093,4,false,qv239km8gvh4iu36a88hqmdvg,2022-12-16T18:25:03Z,"melodic bass","Exobolt",0.674,0.938,1,-3.085,1,0.0644,0.00483,0.243,0.0563,0.766,128.008,4
spotify:track:2PAAskGdzAGjJdLWNwicXq,"Oxygen - Distayne Remix","Oxygen (Distayne Remix)","Skybreak;Keskuda;Distayne",2020-01-27,306005,3,false,qv239km8gvh4iu36a88hqmdvg,2022-12-16T18:24:51Z,"melodic bass,dubstep,riddim,bass music,future bass","Infowler",0.643,0.92,7,-5.518,0,0.08,0.00215,0.0369,0.226,0.0663,129.975,4
spotify:track:4arOp34yEQhAl2eOU7KDbc,"starcluster","Raytrax Vol 4: Revival of the Golden Age","Criminal Code",2023-04-18,229039,4,false,qv239km8gvh4iu36a88hqmdvg,2023-04-18T14:57:33Z,"","Raytrax",0.731,0.728,6,-5.159,1,0.0618,0.106,0.00144,0.345,0.379,126.986,4
spotify:track:2Shyur0pzyKNI7Gj9rhNq5,"Together Back in Time","Raytrax Vol 4: Revival of the Golden Age","Xyris;Cysco",2023-04-18,274000,2,false,qv239km8gvh4iu36a88hqmdvg,2023-04-18T14:58:44Z,"speedcore","Raytrax",0.633,0.918,9,-4.784,0,0.0504,0.00106,0.702,0.121,0.316,128.035,4
spotify:track:469knhye8TFlu9AueXso64,"Icons","Raytrax Vol 4: Revival of the Golden Age","Somanylynx",2023-04-18,259849,3,false,qv239km8gvh4iu36a88hqmdvg,2023-04-18T14:58:30Z,"melodic bass","Raytrax",0.584,0.911,1,-4.663,0,0.0489,0.00183,0.61,0.142,0.394,128.028,4
spotify:track:6OW4IQ36bQAFAAZBDleZHR,"Expression","Back to Back","Yunosuke",2020-08-09,251000,5,false,qv239km8gvh4iu36a88hqmdvg,2022-11-17T07:20:01Z,"vocaloid","KARENT",0.659,0.887,6,-3.31,0,0.0516,0.00957,0.432,0.0954,0.637,128.064,4
spotify:track:21C8ohYXTXO2a2gnyJ9sMN,"In My Mind","COMPLE:X","K@keru Records;Yunosuke",2018-10-28,264304,4,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:07:13Z,"speedcore,musique concrète,future bass,vocaloid","K@keru Records",0.831,0.582,6,-5.794,0,0.0601,0.00784,0.185,0.154,0.502,128.033,4
spotify:track:3iyFYlqXqWIpbBxOchnZGv,"Secret","COMPLE:X 2.0","K@keru Records;Yunosuke",2019-08-12,232506,4,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:14:59Z,"speedcore,musique concrète,future bass,vocaloid","K@keru Records",0.625,0.928,6,-3.469,0,0.0684,0.00703,0.0162,0.174,0.181,128.03,4
