Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6rRk5ExVeKu5nnf6VD5pst,"Left for USA","What The Feng","Feng",2025-02-14,119024,62,false,saph.waffle,2025-10-23T02:50:18Z,"cloud rap","7628604 Records DK",0.508,0.675,4,-8.569,1,0.127,0.0263,0.00548,0.43,0.331,152.864,4
spotify:track:5kI88ybsxuqXdmnOATVXN7,"XY","What The Feng","Feng",2025-02-14,139665,64,false,saph.waffle,2025-10-23T02:50:23Z,"cloud rap","7628604 Records DK",0.644,0.628,5,-9.889,1,0.0328,0.0013,0.188,0.166,0.249,141.072,4
spotify:track:6M5pKs5K6WFoxsmME6uIVp,"teenage soldier","boy","2hollis",2024-06-07,186067,53,true,saph.waffle,2025-10-23T02:50:27Z,"hyperpop,electroclash","2hollis",0.281,0.505,8,-5.213,0,0.0711,0.00126,0.000482,0.363,0.178,178.199,3
spotify:track:0qcHyrNwLPVmlmapI39DNn,"When I met you","When I met you","Feng",2025-07-16,106694,43,true,saph.waffle,2025-10-23T02:50:31Z,"cloud rap","7628604 Records DK",0.449,0.738,7,-10.671,0,0.0406,0.253,0.0000209,0.444,0.284,179.951,4
spotify:track:08IUwIaDc4j8PBu2kdKqtF,"the bricks","Recycling Bin Collection 2","Cece Natalie",2024-11-05,111783,32,false,saph.waffle,2025-10-23T02:50:37Z,"electroclash,hyperpop","Cece Natalie",0.452,0.511,8,-11.968,1,0.0534,0.0401,0,0.131,0.17,146.032,4
spotify:track:1OG2C2b1tS25GXHI3Sbxca,"XxX_TALLER_XxX","M2AF:","DJmegan23;microsoft points",2025-05-30,138111,29,false,saph.waffle,2025-10-23T02:50:40Z,"electroclash,hyperpop,cloud rap","Essence",0.599,0.783,11,-5.18,1,0.0328,0.000392,0.00122,0.523,0.146,138.994,4
spotify:track:6HH7GDPdApDwODnhzGBiZR,"Truest of Blues","Truest of Blues","The Bird;True Blue",2024-06-21,199078,33,false,saph.waffle,2025-10-23T02:50:47Z,"electroclash,hyperpop","Myra",0.624,0.903,8,-7.255,1,0.0505,0.00228,0.893,0.0887,0.772,152,4
spotify:track:5q3DP1m4AFPI5kMGg2IUtz,"I Like It","I Like It","The Bird",2024-03-22,157058,1,false,saph.waffle,2025-10-23T02:50:51Z,"electroclash,hyperpop","Myra",0.762,0.829,9,-5.807,0,0.0447,0.00153,0.334,0.29,0.851,136.023,4
spotify:track:0DinpFIGgJsvNPHtnMvDTj,"Water Gun","Playground","Somewhere Special",2023-08-17,196057,34,false,saph.waffle,2025-10-23T02:50:55Z,"electroclash,witch house,hyperpop","Somewhere Special",0.674,0.594,6,-9.696,0,0.106,0.176,0.00419,0.211,0.52,141.99,4
spotify:track:5rbZZWQoVql2K35mhsUPtI,"Genocide","The Snow Strippers","Snow Strippers",2022-06-30,154000,48,false,saph.waffle,2025-10-23T02:51:00Z,"electroclash,witch house","Nice Bass Bro",0.598,0.814,0,-7.21,1,0.0466,0.165,0.0000253,0.165,0.818,119.964,4
spotify:track:2NMAQs3JdA5wAlS9zc3Vu0,"Teenage dreamer","Teenage dreamer","Feng",2025-05-16,143874,39,false,saph.waffle,2025-10-23T02:51:16Z,"cloud rap","7628604 Records DK",0.755,0.508,0,-11.566,1,0.255,0.2,0.0881,0.242,0.718,124.043,4
spotify:track:6FmaQ1FesE0j6Au0Kh9LOb,"Joker","Joker","Ms* Gloom",2025-07-23,201972,44,false,saph.waffle,2025-10-28T15:11:28Z,"electroclash,indie dance,indie electronic","BingBong 95! Rekordz",0.497,0.925,9,-3.655,1,0.0384,0.0139,0.964,0.343,0.33,126.99,4
spotify:track:4PKqxUYmIl7zQ0YKwAU15r,"Hi, Society","Hi, Society","Ms* Gloom",2025-10-02,187083,32,false,saph.waffle,2025-10-28T15:11:32Z,"electroclash,indie dance,indie electronic","BingBong 95! Rekordz",0.402,0.783,10,-2.758,0,0.0339,0.118,0.000133,0.107,0.312,118.009,4
spotify:track:4FtwPczNaaanEKahIfCDvr,"I Like It","Enemies","The Bird",2025-10-17,157058,31,false,saph.waffle,2025-10-28T15:12:43Z,"electroclash,hyperpop","Myra",0.762,0.829,9,-5.807,0,0.0447,0.00153,0.334,0.29,0.851,136.023,4
