Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0eys2ljlnxUE3kIW62nq2J,"Terrace Trip","Terrace Trip","Ranger Trucco",2025-07-25,196363,32,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"tech house","Heavy House Society",0.604,0.877,4,-9.121,0,0.0366,0.081,0.587,0.279,0.502,132.028,4
spotify:track:0OSKN4D9kXEunDf89augTt,"FADED","FADED","HAYLA;Nelly Furtado",2025-11-14,215649,59,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"","Casablanca new/Republic Records",0.764,0.813,9,-5.18,0,0.0975,0.031,0.000478,0.0538,0.651,128.003,4
spotify:track:0oUnCHrsjhjclb9owm741n,"Sunday Best","Sunday Best","Coco & Breezy;Aluna",2025-02-07,171990,43,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"","Noir Fever Records",0.625,0.906,4,-5.341,0,0.0319,0.00854,0.958,0.0958,0.962,127.023,4
spotify:track:464um5m6FnOIXD9s7P64OH,"Baila Le Digo","Baila Le Digo","Ky William;James Poole",2024-01-19,139702,46,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"latin house,tech house","Andhera Records",0.694,0.989,10,-5.184,0,0.054,0.00239,0.84,0.319,0.922,127.988,4
spotify:track:4KBrBLzMSf5hkZBlgzkSSP,"Figure It Out","Figure It Out","LP Giobbi;House Gospel Choir",2025-11-14,225234,44,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"house","Yes Yes Yes",0.604,0.93,4,-6.672,0,0.0594,0.119,0.000133,0.544,0.751,128.006,4
spotify:track:2Xs3MaK9AzV48lZa7PIKCh,"Groove District","Groove District","Starjunk 95",2021-12-17,186240,59,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"rally house,breakcore","Smile Bomb",0.776,0.849,0,-6.81,1,0.0392,0.0769,0.156,0.157,0.203,125.004,4
spotify:track:1T4zdIuNLgCqGVk4jHDIVl,"SONG REQUEST","FOREVER, VOLPETRON","Ray Volpe",2025-09-12,204923,49,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim,deathstep,melodic bass,bass music,edm","VOLPEVERSE",0.614,0.983,6,-2.133,0,0.0729,0.00235,0.327,0.69,0.266,130.018,4
spotify:track:7pGDqyEuRkCm661Tr8kitc,"1000 Cuts","Disk Utility","G Jones;Eprom",2025-11-21,178101,35,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"bass music,drumstep,glitch,dubstep","Illusory Records",0.666,0.955,9,-3.578,1,0.113,0.0377,0.593,0.0852,0.404,144.005,4
spotify:track:2Mbo5NxUBF3dMsTLUxhSwO,"One Of These Mornings","Return to the Spectrum of Intergalactic Happiness","Zeds Dead",2025-03-07,191428,52,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,edm","Deadbeats",0.407,0.612,7,-6.321,0,0.0367,0.0192,0.918,0.0815,0.0381,126.102,4
spotify:track:0FXEclPDVfUNHYDiyAPXYP,"Drop In","Drop In","Mary Droppinz",2025-04-16,149793,47,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"uk garage","Deadbeats",0.757,0.55,8,-7.935,0,0.0496,0.0646,0.0334,0.111,0.379,144.961,4
spotify:track:5FQ5Ijl6HQsJYD6QaZseFo,"Bonebreaker","Bonebreaker","Excision;Sullivan King;Kai Wachi",2025-09-17,180800,54,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim,deathstep,edm,dub,melodic bass,bass music","Subsidia",0.6,0.979,2,-0.055,1,0.152,0.0117,0.0969,0.294,0.373,149.893,4
spotify:track:2i6KNbyo50uqkW6lWWW1Ue,"PYRO","PYRO","FLY",2025-10-31,261428,33,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"bass music,dubstep","FLY music",0.78,0.881,8,-2.188,1,0.0422,0.00799,0.313,0.0918,0.0668,140.058,3
spotify:track:74geScZgtEMlGbS264lrjD,"Floot Loops","Floot Loops","Wooli;Cyclops",2024-06-19,181655,44,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,melodic bass,riddim,edm,deathstep,future bass,bass music","Wooli Music",0.694,0.97,6,0.076,0,0.0485,0.00348,0.0197,0.208,0.211,145.034,4
spotify:track:28r1xYNakXXwcQKIXu9Wjw,"DJ Turn It Up","DJ Turn It Up","Dimension",2023-05-19,177931,62,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"drum and bass,liquid funk","Dimension",0.768,0.995,0,0.08,1,0.165,0.115,0.542,0.601,0.834,174.054,4
spotify:track:5ZbztTcvj6QWWbeYsL4GTa,"Fuck My Computer","I Love My Computer","Ninajirachi",2025-08-08,190577,61,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"hyperpop,electroclash","NLV Records",0.639,0.692,0,-3.841,0,0.161,0.0000985,0.0649,0.0836,0.834,135.933,3
spotify:track:1ggsR5kCepKTW4F64bCFdV,"Cheerleader","SMILE! :D","Porter Robinson",2024-07-26,237567,57,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"edm,electronic","Mom+Pop Music",0.464,0.698,0,-2.589,0,0.0392,0.0002,0,0.0418,0.272,147.95,4
spotify:track:0j9UEz7muSn36GruXRBvdK,"11:11","HEATWAVE","ProbCause;Daily Bread",2025-10-06,170853,12,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"","Cosmic Treats",0.724,0.794,8,-7.241,1,0.174,0.0913,0,0.0508,0.738,81.945,4
spotify:track:1dHiSGzb9WFtDKnBFJs4KO,"Just Say","Just Say","Coco & Breezy;Tara Carosielli",2022-06-16,166000,50,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"","Moodswing Music",0.83,0.419,5,-9.76,0,0.063,0.0465,0.0145,0.0815,0.511,119.993,4
spotify:track:3Z0aVXkpXQhpYosTStTu4t,"In The Sky","In The Sky","Effin",2024-03-01,233142,49,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim,bass music,deathstep","Effin Music",0.542,0.928,5,-1.751,0,0.374,0.0447,0.0604,0.189,0.22,140.132,4
spotify:track:44TO2DzyeHJaNJFQOQLndQ,"Natura Umana","Natura Umana","LP Giobbi;Alex Kennon",2025-09-12,187393,29,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"house,melodic house,melodic techno,tech house","Yes Yes Yes",0.694,0.905,9,-5.398,1,0.0487,0.0402,0.924,0.0889,0.437,129.01,4
spotify:track:430PPsBrIlbBQqtRKHV5jF,"Our World","Feeling Fades","Rezident;Elmar",2025-05-09,220228,46,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"melodic house,deep house","Anjunadeep",0.708,0.67,9,-9.721,0,0.027,0.143,0.556,0.0819,0.192,125.002,4
spotify:track:0pA3TrZ3ZVg4Rj01o6Cfja,"Austin","Austin EP","Spencer Brown;Ilan Bluestone",2025-12-11,349727,28,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"progressive trance,progressive house,melodic house,trance","diviine",0.778,0.476,11,-14.374,1,0.061,0.0823,0.912,0.11,0.172,128.011,3
