Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6vOeokRJNZjouabFGDLH1C,"Levels","AMAR","BigXthaPlug",2023-02-10,157377,78,true,1228449881,2025-10-01T15:06:44Z,"southern hip hop","BigXthaPlug under exclusive license to UnitedMasters LLC",0.8,0.555,5,-7.487,1,0.244,0.116,0,0.562,0.502,121.932,4
spotify:track:3neOwym9kfYsM1QWaR77C1,"The Largest","TAKE CARE","BigXthaPlug",2024-10-11,132160,79,true,1228449881,2025-10-01T15:06:54Z,"southern hip hop","BigXthaPlug under exclusive license to UnitedMasters LLC",0.899,0.86,5,-2.699,0,0.244,0.0579,0,0.0854,0.789,130.995,4
spotify:track:58cUewxhRSdO1KGIumljnc,"GLADIUS","VOLCANOLOGY","BLAAP;Curren$y;Cousin Stizz;Of The Trees;Freddy Todd",2024-11-15,221496,31,false,1228449881,2025-10-01T15:45:47Z,"bass music,southern hip hop,glitch","Memory Palace",0.784,0.523,1,-5.003,1,0.287,0.00582,0.0000183,0.633,0.342,88.347,4
spotify:track:2XzaXs45Ba5kfWHA5FgBtr,"BLAOWP","VOLCANOLOGY","BLAAP;Of The Trees;Freddy Todd",2024-11-15,137140,23,false,1228449881,2025-10-01T15:45:52Z,"bass music,glitch","Memory Palace",0.917,0.81,1,-4.361,1,0.207,0.00142,0.0000098,0.0923,0.257,140.037,4
spotify:track:07g3Wd9Lu2LUHx9pkxx8ko,"MUSHROOMS","VOLCANOLOGY","BLAAP;Of The Trees;Freddy Todd;Wreckno",2024-11-15,291006,30,false,1228449881,2025-10-01T15:45:56Z,"bass music,glitch","Memory Palace",0.862,0.651,1,-4.947,1,0.0955,0.00154,0.583,0.069,0.226,120.001,4
spotify:track:4E9OISmBAHNQhE5lxp6wnb,"LIFE CONTROL","VOLCANOLOGY","BLAAP;Of The Trees;Freddy Todd",2024-11-15,144371,27,false,1228449881,2025-10-01T15:46:00Z,"bass music,glitch","Memory Palace",0.696,0.762,8,-6.663,1,0.0423,0.0146,0.84,0.096,0.0902,126.017,4
spotify:track:2RNhifT1VfUcIMId6zRBGc,"HERE I IS","VOLCANOLOGY","BLAAP;Of The Trees;Freddy Todd;MotorKam",2024-11-15,138968,25,false,1228449881,2025-10-01T15:46:05Z,"bass music,glitch","Memory Palace",0.902,0.542,4,-2.326,0,0.213,0.000245,0.0836,0.0946,0.356,87.008,4
spotify:track:0elCmyfISzkP5tAYTVuYjS,"August","Citrona","flipturn",2018-04-20,261734,66,false,1228449881,2025-10-01T15:46:17Z,"","flipturn",0.45,0.602,6,-4.301,1,0.0273,0.0892,0.00625,0.107,0.16,172.161,4
spotify:track:0BU7UCDxV2AxK11swhJ9aJ,"Sad Disco","Shadowglow","flipturn",2022-08-19,227213,62,true,1228449881,2025-10-01T15:46:21Z,"","Dualtone Music Group",0.722,0.418,9,-8.274,1,0.0319,0.00461,0.76,0.127,0.134,123.028,4
spotify:track:3FRJFImdfX5NSY3QH3jI4u,"Glistening","Something You Needed","flipturn",2020-02-07,247559,62,false,1228449881,2025-10-01T15:46:25Z,"","flipturn",0.658,0.83,3,-5.522,1,0.0307,0.26,0.0000133,0.108,0.336,127.04,4
spotify:track:1zBP4F9PUGfH8Ll3U1V31y,"Burnout Days","Burnout Days","flipturn",2025-01-24,218272,53,false,1228449881,2025-10-01T15:46:31Z,"","Dualtone Music Group",0.503,0.909,6,-6.031,0,0.0487,0.0106,0.265,0.16,0.577,168.009,4
