Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:00nJbTmoELoQfFIl2hbw19,"LOUDER","LOUDER","DØMINA",2025-10-10,192000,36,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"hard techno,hardcore techno,techno","Basscon Records",0.665,0.988,0,-4.766,1,0.132,0.00382,0.77,0.183,0.374,159.943,4
spotify:track:3bfFakfu0k55K2SliVJ3tW,"I Knew That This Was Love","MHITR: The Album","Hedex;Maverick Sabre",2025-10-10,166727,50,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass,bassline","My Home Is The Rave",0.587,0.841,8,-3.049,0,0.153,0.0409,0.00068,0.301,0.332,88.277,4
spotify:track:3TQ12KHPNZcLYUzPEkFuPH,"Depth Bloom","Depth Bloom EP","Slang Dogs;Blurrd Vzn",2025-06-20,214339,20,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music,dubstep,riddim","Bassrush Records",0.792,0.782,11,-4.71,1,0.0939,0.0553,0.0528,0.164,0.312,139.979,4
spotify:track:2FLPyIBiljEMGN1JCvX872,"Starships - Live Edit","Starships (Live Edit)","Lil Texas",2025-08-01,136235,40,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"hardstyle,frenchcore,hardcore,gabber,hardcore techno,speedcore,tekno,hard techno","RECORDS",0.6,0.88,2,0.467,1,0.107,0.00694,0.00672,0.178,0.62,169.975,4
spotify:track:5YKwIYALi5TnCkKnJ5fSX2,"MOMENT","MOMENT","REAPER;Basstripper",2025-04-25,182400,36,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass,drumstep,dubstep","Bassrush Records",0.572,0.898,5,-0.586,0,0.23,0.0111,0.02,0.472,0.497,174.913,4
spotify:track:0PyX0nNJjFCGPIMrlXUN1U,"Gimme","Gimme","Jon Casey",2024-05-10,172610,31,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"edm trap,bass music","Bassrush Records",0.705,0.894,5,-4.787,1,0.0444,0.0193,0.0811,0.09,0.313,148.043,4
spotify:track:54iy8ooDbrHeuSOeYL0pkC,"Aura Farming","Aura Farming","Virtual Riot;Eliminate",2025-08-22,260689,37,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,riddim,deathstep,bass music,future bass,edm,dub,drumstep,bass house","Monstercat",0.639,0.897,4,-3.733,0,0.0671,0.00464,0.0325,0.304,0.471,145.064,4
spotify:track:21WJ1PtEMkpYS3okNlikBN,"Dr. Walker","Solitary","Abelation",2024-09-06,190815,6,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music,dubstep,drumstep","Bassrush Records",0.726,0.774,2,-6.508,1,0.276,0.174,0.616,0.0584,0.135,128.266,4
spotify:track:6blay8UGQ6qzCOi7kT4pO6,"Stone","Ascension","Andromedik;Sarah de Warren",2025-10-31,209000,48,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass,liquid funk,trance","Andromedik",0.401,0.884,2,-1.797,0,0.068,0.184,0.000392,0.141,0.261,173.627,4
spotify:track:34ilSCYFRSRVnHQkXWBO1L,"MENTALICS","MENTALICS","VEIL",2024-04-26,166285,12,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drumstep,bass music","Bassrush Records",0.51,0.856,0,-5.954,1,0.0369,0.000465,0.576,0.11,0.213,139.941,4
