Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:39jSgBE48u2I4ofkbKtSi0,"CALL MY NAME","CHALLENGER","REAPER",2024-03-08,160000,43,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"drum and bass,drumstep,dubstep","Bassrush Records",0.496,0.857,9,-3.129,0,0.0369,0.000122,0.0644,0.109,0.0786,174.012,4
spotify:track:0hifwrIIj8dehC66ygYodh,"Formula","Formula","RL Grime;Juelz",2019-11-22,210389,46,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"edm trap,future bass,edm","Sable Valley Records",0.196,0.977,9,-2.889,1,0.346,0.0355,0.577,0.119,0.0423,74.405,4
spotify:track:0f2BL1gqLqHg3SGkBf7VoY,"EGO! (TAKE IT BACK)","EGO! (TAKE IT BACK)","Juelz",2024-11-01,209464,43,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"edm trap,future bass","Boom Records LLC",0.527,0.99,9,-0.292,1,0.0561,0.000504,0.199,0.279,0.257,140.04,4
spotify:track:5U0uFS6xvx7UCskac6yUF0,"JUMP OUT","JUMP OUT","Excision;Juelz",2024-07-19,145714,43,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,riddim,deathstep,edm,dub,melodic bass,bass music,edm trap,future bass","Subsidia",0.516,0.979,11,-1.791,1,0.0682,0.0000607,0.0049,0.422,0.258,140.12,4
spotify:track:3M7TgbB8wGbsvElm7Hs8yB,"Enter the Dragon","Pure Bassline Anthems - Mixed by DJ Q & Jamie Duggan","Zero",2018-10-26,286737,38,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bassline,uk garage,bass house,drum and bass","New State Music",0.895,0.753,6,-7.562,0,0.247,0.168,0.0000199,0.19,0.818,129.974,4
spotify:track:1gmlkortUXcobzlQ6qX6Bz,"Boozy","Boozy","Zero;Window Kid",2020-10-02,204609,46,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bassline,uk garage,bass house,drum and bass,grime","Crucast",0.879,0.908,1,-3.72,0,0.231,0.0994,0.0000515,0.927,0.813,129.991,4
spotify:track:49zk3dTYmYjtXK6UnG18Er,"Watch The Skank","Watch The Skank","Zero;Tempa T",2024-05-24,181714,43,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bassline,uk garage,bass house,drum and bass,grime,uk grime","FWD>>",0.783,0.945,1,-3.15,1,0.291,0.0579,0.00000106,0.645,0.618,139.898,4
spotify:track:0Fj8IYC9a7dVMXq3j0wOn9,"DIRTY SOUTH","DIRTY SOUTH","Big Florida",2024-04-19,174879,49,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"riddim,dubstep,deathstep","Rated R",0.474,0.952,4,-0.929,1,0.188,0.0168,0.00000108,0.0957,0.214,149.966,4
spotify:track:3c805upue925stoIrEG8Ep,"RIDE","RIDE","Big Florida",2025-05-02,178875,47,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"riddim,dubstep,deathstep","Rated R",0.604,0.952,8,-1.23,1,0.123,0.00528,0.00197,0.106,0.211,140.216,4
spotify:track:508qHPYB5x0CTw2F6oILwe,"BAJA BLASTER","BAJA BLASTER","GHENGAR;Big Florida;Ghastly",2024-12-12,243310,43,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"riddim,dubstep,deathstep,bass house,edm","RATED M RECORDS",0.68,0.802,1,-1.235,1,0.0823,0.0106,0.00515,0.143,0.315,144.972,4
spotify:track:0EB5fgdGQXZOiOMdRhKeCZ,"40 Cal","Triumph EP","Hairitage;Rico Act",2020-03-06,200071,48,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,riddim,deathstep,bass music","Never Say Die Records",0.613,0.933,11,-2.29,1,0.297,0.00679,0.00000175,0.346,0.357,75.005,4
spotify:track:1XYCWk1IBt0qA8BaQPV0VM,"Cheatcode","Once Upon A Time In Cyberworld","Black Tiger Sex Machine;Hairitage;Hyro The Hero",2022-01-28,187000,46,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,riddim,deathstep,edm,bass music,rap metal,rap rock","Kannibalen Records",0.467,0.934,2,-2.253,1,0.0588,0.00561,0.00186,0.107,0.135,149.967,4
